,ID,RA,Dec,redshift,M_gal,host_ID,host_RA,host_Dec,host_redshift
5549906,18937749,-0.3899179359264417,-0.2237252448815139,2.978305583611692,3871417858.836351,17869501.0,-0.3865949799905234,-0.2238284281552239,2.950034471216523
5805860,19193703,0.11964417859143184,0.4684394380839746,3.0056998890066677,1022922956.5595647,19193694.0,0.11977166711963705,0.46833850924684084,3.00573487291234
5805861,19193704,0.12050943437971584,0.4688351365024922,3.0057441065482573,1497173852.8079953,19193694.0,0.11977166711963705,0.46833850924684084,3.00573487291234
5805882,19193725,0.1196308677368153,0.46887667828194124,3.005741996544649,1693804408.1302843,19193694.0,0.11977166711963705,0.46833850924684084,3.00573487291234
5805924,19193767,0.1193634482509014,0.4696863484282612,3.0056276659558465,10730980572.091719,19193694.0,0.11977166711963705,0.46833850924684084,3.00573487291234
5805930,19193773,0.11964523867358956,0.46900384160008857,3.0056515615819515,1316063279.5695748,19193694.0,0.11977166711963705,0.46833850924684084,3.00573487291234
5805998,19193841,0.11826033958266047,0.4701344491614048,3.0077136096609998,3484535893.128068,19193694.0,0.11977166711963705,0.46833850924684084,3.00573487291234
9874723,23262566,0.47188124404416243,-0.49366580476012784,4.015361772138825,3893241841.736624,24089455.0,0.4684810288762198,-0.49577979544219797,4.216827547820769
9874730,23262573,0.472165615013428,-0.49637728908371587,4.016135450834762,4349315728.067772,24089455.0,0.4684810288762198,-0.49577979544219797,4.216827547820769
9923614,23311457,0.46818969745854877,-0.49954425455694423,4.020332508237897,1132762467.8421519,24089455.0,0.4684810288762198,-0.49577979544219797,4.216827547820769
9923818,23311661,0.4671031367668904,-0.4966752923513536,4.0297856211473055,1891980756.9592478,24089455.0,0.4684810288762198,-0.49577979544219797,4.216827547820769
10701618,24089461,0.4691278799785662,-0.49550826708296863,4.216868626105272,1975883901.3500059,24089455.0,0.4684810288762198,-0.49577979544219797,4.216827547820769
10701621,24089464,0.4688272491592428,-0.49564637438915904,4.216907699018038,8219963989.005153,24089455.0,0.4684810288762198,-0.49577979544219797,4.216827547820769
1556544,14944387,-0.416878105939952,-0.17734184177574047,2.3035771854767573,3845071869.112493,17442997.0,-0.4166209920087446,-0.17987256295662468,2.7618442666787564
1664308,15052151,-0.41922714868492833,-0.17918831012806502,2.295823614941076,1081429714.5873315,17442997.0,-0.4166209920087446,-0.17987256295662468,2.7618442666787564
4449215,17837058,-0.4152886237844794,-0.18060777714831694,2.822505704612374,2137386169.4916503,17442997.0,-0.4166209920087446,-0.17987256295662468,2.7618442666787564
673761,14061604,0.38910048616162407,-0.21234516891888555,2.1586870661454616,6002589895.403526,14061545.0,0.39168094184961466,-0.21479500208262442,2.1587543152020134
1831245,15219088,0.39072016853328506,-0.21431296511540815,2.279234480280342,4904592182.565343,14061545.0,0.39168094184961466,-0.21479500208262442,2.1587543152020134
3493207,16881050,0.3900648010660226,-0.21595315762700767,2.578072593298576,2793145127.6552854,14061545.0,0.39168094184961466,-0.21479500208262442,2.1587543152020134
3493222,16881065,0.38940988294599876,-0.21470239578078898,2.577997926040513,4780911177.276998,14061545.0,0.39168094184961466,-0.21479500208262442,2.1587543152020134
3493223,16881066,0.3903622736878265,-0.21608133564855464,2.5781221354119763,12099358962.67242,14061545.0,0.39168094184961466,-0.21479500208262442,2.1587543152020134
1423793,14811636,-0.4485161954706444,-0.0580169442570061,2.251605842974421,6941124718.159329,15436547.0,-0.44624276632760657,-0.0590267196148998,2.257438655615972
1423808,14811651,-0.4474883475359726,-0.056742640224930085,2.2514130259897884,7144321838.404358,15436547.0,-0.44624276632760657,-0.0590267196148998,2.257438655615972
1423876,14811719,-0.4460974577040979,-0.05748188696082618,2.2526277663278846,4361458782.4481535,15436547.0,-0.44624276632760657,-0.0590267196148998,2.257438655615972
1425649,14813492,-0.4435560068816451,-0.0567102388230889,2.2533455625777368,3509152260.169821,15436547.0,-0.44624276632760657,-0.0590267196148998,2.257438655615972
2048709,15436552,-0.4449259122274954,-0.05811724323818418,2.257583077034864,10963936284.072777,15436547.0,-0.44624276632760657,-0.0590267196148998,2.257438655615972
2048711,15436554,-0.44625049956141316,-0.05900419132328688,2.257399557579436,1571056485.8144717,15436547.0,-0.44624276632760657,-0.0590267196148998,2.257438655615972
2048714,15436557,-0.44457860626177553,-0.058184133958560424,2.257561999543131,1478031447.2008376,15436547.0,-0.44624276632760657,-0.0590267196148998,2.257438655615972
3118556,16506399,-0.44907173924234944,-0.05709092360438428,2.5916601350760824,1933662303.362149,15436547.0,-0.44624276632760657,-0.0590267196148998,2.257438655615972
4782074,18169917,0.441896632477072,0.4576811442657308,2.841068245836923,3945900008.9390187,18349392.0,0.44569535506513236,0.4567186149081762,2.799547715606104
4961561,18349404,0.44465792907832624,0.45713704691912316,2.799307252926986,1649014071.8829055,18349392.0,0.44569535506513236,0.4567186149081762,2.799547715606104
6011255,19399098,0.447075777497562,0.45406004568883884,3.1320359127394504,1910012971.922281,18349392.0,0.44569535506513236,0.4567186149081762,2.799547715606104
3038738,16426581,0.06721574888813386,0.43144561235101275,2.499588755048055,10428923705.331915,16426579.0,0.0688340934644519,0.4332285789540412,2.4994604785579235
3038739,16426582,0.06899534451235079,0.4343193635631558,2.4994456240365355,3219762465.4096007,16426579.0,0.0688340934644519,0.4332285789540412,2.4994604785579235
11255559,24643402,-0.10737576327455128,-0.33534056293019665,4.682645114383766,1024373721.0429871,25156450.0,-0.10956872587542121,-0.33225591979529945,4.999669853458906
11508280,24896123,-0.1134025057991993,-0.3313295918252468,4.5192103432466055,1503975361.1064804,25156450.0,-0.10956872587542121,-0.33225591979529945,4.999669853458906
11733997,25156453,-0.10910490894397312,-0.3323829144410093,4.999950756200344,1182672625.809986,25156450.0,-0.10956872587542121,-0.33225591979529945,4.999669853458906
